interaction_id,viewport,route,state,kind,identity,label,selector_hint,status,result,reason,disabled,touch_target_pass
ui-mobile-backend-button-616e2acdd9ba,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_af64c78491]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_af64c78491]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-9c31c0facdc2,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_63199a95ed]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_63199a95ed]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-77fb7cdd6e9d,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_c1b55592c1]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_c1b55592c1]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-b8ec44317622,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_2bc89bc6b9]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_2bc89bc6b9]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-73df6482e6d4,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_f3d70dbdaf]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_f3d70dbdaf]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-9edaba0e8be2,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_01e5f8722a]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_01e5f8722a]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-f8d8d51c89a8,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_7f287b3715]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_7f287b3715]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-a28faa719a2b,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_acae0deb44]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_acae0deb44]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-8ee1c3eb9a70,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_a5e5c1addd]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_a5e5c1addd]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-4399ee8c8d8b,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_4071fb76c4]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_4071fb76c4]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-e420345ecdf0,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_8c30919110]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_8c30919110]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-d2ae93f63bce,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_9ea4aefa0f]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_9ea4aefa0f]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-cbb826b15df9,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_222b0f9da0]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_222b0f9da0]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-a063b37ccb48,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_0b873f60a3]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_0b873f60a3]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-735b0fcac9d0,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_1955b27ecb]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_1955b27ecb]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-aef1ede77dcf,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_aa68d768f3]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_aa68d768f3]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-172eccd1c042,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_15d6048515]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_15d6048515]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-36c84c1d0a6c,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_4c681d823e]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_4c681d823e]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-33c9412db325,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_3a39ab95ff]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_3a39ab95ff]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-22bd5e89d15c,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_efa34acc55]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_efa34acc55]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-aae36ea5c61c,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_ce70baa9fe]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_ce70baa9fe]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-28b401ed86f3,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_09ba2eb919]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_09ba2eb919]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-6863ab6d9111,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_1715184f3e]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_1715184f3e]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-3eb6336aecd5,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_d7629e89a9]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_d7629e89a9]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-ca4de948abae,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_96fc8c43d0]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_96fc8c43d0]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-9aee1c5017fd,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_54a0743224]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_54a0743224]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-fa6cfaf6f657,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_77a8e4327d]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_77a8e4327d]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-54f45cbfa1be,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_f1df43bf90]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_f1df43bf90]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-3d8d3bd19583,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_b1e4f3d3e1]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_b1e4f3d3e1]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-ac1cca14bc5f,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_69b632f076]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_69b632f076]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-049889dde91f,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_e29193e056]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_e29193e056]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-ed52a40cbea2,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_6ae426adfb]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_6ae426adfb]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-121eaea329ef,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_1ce2697b5a]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_1ce2697b5a]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-a01321b215cb,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_928a5d0be1]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_928a5d0be1]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-1a28182c574e,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_70fb69957b]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_70fb69957b]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-ae70068d8c10,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_37a1fffc9b]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_37a1fffc9b]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-11548975f852,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_0871d5bd7c]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_0871d5bd7c]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-bc8e2cbac00a,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_e203be45f4]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_e203be45f4]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-e6769e6ef541,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_1b7df0bbba]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_1b7df0bbba]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-ea81208e85f8,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_a851f8fcb4]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_a851f8fcb4]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-5def47623043,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_d6424a097c]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_d6424a097c]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-c96c6ea780db,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_3d9113569a]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_3d9113569a]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-2f739bc274be,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_dc761662e2]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_dc761662e2]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-4ee427cb8d1b,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_5232d41208]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_5232d41208]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-ae52da318fab,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_d54cc3d0f1]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_d54cc3d0f1]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-f40b2763ff83,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_6c81d097af]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_6c81d097af]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-2f5ee62d78b9,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_0ca9255f77]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_0ca9255f77]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-920dbea21e44,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_4ab5fd157d]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_4ab5fd157d]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-cf86ece0317e,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_c4f5b2e226]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_c4f5b2e226]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-4e4a31f83c3d,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_01db97b28b]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_01db97b28b]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-b8fee0e52ae1,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_4033f6ad3e]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_4033f6ad3e]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-06b872df497f,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_e5d0aa47f4]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_e5d0aa47f4]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-1c0488fb0ffe,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_782a8e17ad]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_782a8e17ad]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-ba4a1d142b34,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_27404c9792]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_27404c9792]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-71a1e374f44d,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_19e3415e3e]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_19e3415e3e]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-86cce0285e12,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_b2a40f0f85]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_b2a40f0f85]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-47b2c1d06ffd,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_6149e91519]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_6149e91519]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-7b90df4de88c,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_c67f7da2de]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_c67f7da2de]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-e3a840123e84,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_cbda7cc74f]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_cbda7cc74f]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-115eabfec955,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_2eb32d0e0c]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_2eb32d0e0c]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-4d941c8bf975,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_7af5a26164]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_7af5a26164]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-673a2c51f2c4,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_2783058923]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_2783058923]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-122aa273c3d0,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_fb9ccdb2d8]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_fb9ccdb2d8]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-b4b4c0b94806,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_0de72cf4d3]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_0de72cf4d3]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-cfffa72ab3ea,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_1f7b7079f9]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_1f7b7079f9]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-9290744148c5,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_fe10b59174]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_fe10b59174]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-24c3350e965d,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_7089fd54f3]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_7089fd54f3]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-e0b237468d9e,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_9179941d48]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_9179941d48]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-90af95b0841c,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_fcad166732]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_fcad166732]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-67f24804a268,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_c5af8a7f69]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_c5af8a7f69]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-6926e07b8c8e,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_f1d3bf72d0]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_f1d3bf72d0]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-aa39afdea6f0,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_691376a0fd]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_691376a0fd]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-b3d6f15ef589,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_a18ee21583]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_a18ee21583]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-10bb126a2fb2,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_a29ec933f1]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_a29ec933f1]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-036aa999396f,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_1f4385c048]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_1f4385c048]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-7a8810b66c3a,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_0e2fa49e44]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_0e2fa49e44]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-5789c51a9662,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_9c5cbc39f4]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_9c5cbc39f4]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-2b5ce437d0ae,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_4c9639c382]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_4c9639c382]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-aac0175f6d1e,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_6656e8fecd]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_6656e8fecd]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-7170a4599ab9,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_8b9f2523c9]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_8b9f2523c9]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-1a47544564a8,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_8acfaf01b7]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_8acfaf01b7]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-037318911d23,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_8651fb0d30]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_8651fb0d30]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-22e250794e51,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_1b333094c3]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_1b333094c3]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-0735b847fd5b,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_f4df057bba]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_f4df057bba]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-6c7cc902bcef,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_bcb51be5d3]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_bcb51be5d3]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-7166545c9daa,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_9f014ef3b4]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_9f014ef3b4]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-7fdf17d1ee4e,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_e800e177a3]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_e800e177a3]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-f75b930b07c3,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_b549845461]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_b549845461]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-781c1e208ded,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_9746c72c88]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_9746c72c88]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-aa47a18abce5,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_7f4b441896]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_7f4b441896]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-7ae347c50518,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_b9f851b5b3]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_b9f851b5b3]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-f71aa828f8af,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_4f59174e63]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_4f59174e63]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-78904aeba70b,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_e9cd6daa5c]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_e9cd6daa5c]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-47b9f61ae30a,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_7eb04f52d3]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_7eb04f52d3]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-cae692c740d8,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_e05691c3c1]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_e05691c3c1]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-f66380390f97,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_68ad3f278b]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_68ad3f278b]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-e8d4380cf1a4,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_65e6ecc4b5]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_65e6ecc4b5]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-1e728e84b70a,mobile,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_c123aa2ca4]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_c123aa2ca4]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
