interaction_id,viewport,route,state,kind,identity,label,selector_hint,status,result,reason,disabled,touch_target_pass
ui-desktop-backend-button-0cf09f6120bf,desktop,backend,default,button,data-shared-backend-activate=ad5d855b-5e46-46a1-91c3-6963fc51b193#1,Show on board,"{""data-shared-backend-activate"": ""ad5d855b-5e46-46a1-91c3-6963fc51b193""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-7e6df23540ae,desktop,backend,default,button,data-shared-backend-activate=ac2af889-b9d6-4801-ba07-331b1dd5466d#1,Show on board,"{""data-shared-backend-activate"": ""ac2af889-b9d6-4801-ba07-331b1dd5466d""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-788241e8710d,desktop,backend,default,button,data-shared-backend-activate=491c9af4-da9d-45c3-96ed-ea3611f6f25e#1,Show on board,"{""data-shared-backend-activate"": ""491c9af4-da9d-45c3-96ed-ea3611f6f25e""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-2017b4d98ca4,desktop,backend,default,button,data-shared-backend-activate=9e5c069a-de98-41d0-a77b-62ffa4fe1960#1,Show on board,"{""data-shared-backend-activate"": ""9e5c069a-de98-41d0-a77b-62ffa4fe1960""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-7ae8655bf7ea,desktop,backend,default,button,data-shared-backend-activate=460428a1-991d-4413-8e81-d3cb7ab4e7e4#1,Show on board,"{""data-shared-backend-activate"": ""460428a1-991d-4413-8e81-d3cb7ab4e7e4""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-0cbcab80c0e1,desktop,backend,default,button,data-shared-backend-activate=3051d989-86b1-48ea-ab1f-1399daafe069#1,Show on board,"{""data-shared-backend-activate"": ""3051d989-86b1-48ea-ab1f-1399daafe069""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-f3969686736f,desktop,backend,default,button,data-shared-backend-activate=088742d7-a253-4d87-beb4-cdad849e2d15#1,Show on board,"{""data-shared-backend-activate"": ""088742d7-a253-4d87-beb4-cdad849e2d15""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-2a8d3e1ac8d3,desktop,backend,default,button,data-shared-backend-activate=a820a041-f522-4ac7-b6f0-533942035d5d#1,Show on board,"{""data-shared-backend-activate"": ""a820a041-f522-4ac7-b6f0-533942035d5d""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-2a88ee418a86,desktop,backend,default,button,data-shared-backend-activate=07daec30-14c0-4a74-95e6-0b0981e44df9#1,Show on board,"{""data-shared-backend-activate"": ""07daec30-14c0-4a74-95e6-0b0981e44df9""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-4a163c5bfbc4,desktop,backend,default,button,data-shared-backend-activate=1d4de632-eab6-4b9f-a511-ed649b0c5fc5#1,Show on board,"{""data-shared-backend-activate"": ""1d4de632-eab6-4b9f-a511-ed649b0c5fc5""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-0925e33525fd,desktop,backend,default,button,data-shared-backend-activate=5fb76c65-a2a8-4f9c-b819-9416c7568190#1,Show on board,"{""data-shared-backend-activate"": ""5fb76c65-a2a8-4f9c-b819-9416c7568190""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-c40788aa2664,desktop,backend,default,button,data-shared-backend-activate=6780557a-fbd3-4188-ba95-4c2468a5d3f1#1,Show on board,"{""data-shared-backend-activate"": ""6780557a-fbd3-4188-ba95-4c2468a5d3f1""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-baa0b4c02e5d,desktop,backend,default,button,data-shared-backend-activate=df446f06-2e00-442f-b703-4a54fb78b8d0#1,Show on board,"{""data-shared-backend-activate"": ""df446f06-2e00-442f-b703-4a54fb78b8d0""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-aa42ff88d612,desktop,backend,default,button,data-shared-backend-activate=3830a92e-14cd-4197-a979-085585ce372c#1,Show on board,"{""data-shared-backend-activate"": ""3830a92e-14cd-4197-a979-085585ce372c""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-b781e28f2c18,desktop,backend,default,button,data-shared-backend-activate=5fef5975-c141-40a1-bd2a-e933f7b168c9#1,Show on board,"{""data-shared-backend-activate"": ""5fef5975-c141-40a1-bd2a-e933f7b168c9""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-09ef18c5ee21,desktop,backend,default,button,data-shared-backend-activate=ce484bd7-7109-431e-a056-e3c598804689#1,Show on board,"{""data-shared-backend-activate"": ""ce484bd7-7109-431e-a056-e3c598804689""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-bec96f48c898,desktop,backend,default,button,data-shared-backend-activate=992c1137-46c1-4d97-aae0-823329aee487#1,Show on board,"{""data-shared-backend-activate"": ""992c1137-46c1-4d97-aae0-823329aee487""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-2d08c86c30fe,desktop,backend,default,button,data-shared-backend-activate=c0429409-9010-484d-89be-4b17b18ee932#1,Show on board,"{""data-shared-backend-activate"": ""c0429409-9010-484d-89be-4b17b18ee932""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-cd65c22dff9c,desktop,backend,default,button,data-shared-backend-activate=a8626476-e6eb-45c1-bcc9-3ea7ddda3802#1,Show on board,"{""data-shared-backend-activate"": ""a8626476-e6eb-45c1-bcc9-3ea7ddda3802""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-55ca223b0d2c,desktop,backend,default,button,data-shared-backend-activate=917bf8ee-b019-47ba-a1ea-a1cd1d3c54b4#1,Show on board,"{""data-shared-backend-activate"": ""917bf8ee-b019-47ba-a1ea-a1cd1d3c54b4""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-554853923359,desktop,backend,default,button,data-shared-backend-activate=c28e7314-5aa4-4dbd-a795-c0d3cb740849#1,Show on board,"{""data-shared-backend-activate"": ""c28e7314-5aa4-4dbd-a795-c0d3cb740849""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-fd8cd75b0a9b,desktop,backend,default,button,data-shared-backend-activate=0ccbdae7-fd95-40b8-9ffe-afa7d03711e4#1,Show on board,"{""data-shared-backend-activate"": ""0ccbdae7-fd95-40b8-9ffe-afa7d03711e4""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-31d066be35cc,desktop,backend,default,button,data-shared-backend-activate=d0e579c5-67a8-4f2c-a1d6-d4dd55fc3241#1,Show on board,"{""data-shared-backend-activate"": ""d0e579c5-67a8-4f2c-a1d6-d4dd55fc3241""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-8a55ba276721,desktop,backend,default,button,data-shared-backend-activate=d8a13149-7631-4a7d-b04d-5d41dbc0e28f#1,Show on board,"{""data-shared-backend-activate"": ""d8a13149-7631-4a7d-b04d-5d41dbc0e28f""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-325f9df7b271,desktop,backend,default,button,data-shared-backend-activate=418921c8-11ca-4b7a-80dd-d9d937648e84#1,Show on board,"{""data-shared-backend-activate"": ""418921c8-11ca-4b7a-80dd-d9d937648e84""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-d3ed91541bcc,desktop,backend,default,button,data-shared-backend-activate=03e02114-4af8-401c-8797-74ffd08925fe#1,Show on board,"{""data-shared-backend-activate"": ""03e02114-4af8-401c-8797-74ffd08925fe""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-4dfb4b24743d,desktop,backend,default,button,data-shared-backend-activate=a8c6e31b-1bbf-4790-9b9e-917814be0028#1,Show on board,"{""data-shared-backend-activate"": ""a8c6e31b-1bbf-4790-9b9e-917814be0028""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-17e6b97cd594,desktop,backend,default,button,data-shared-backend-activate=19ad4929-ae15-42c5-a790-1b4b9250d986#1,Show on board,"{""data-shared-backend-activate"": ""19ad4929-ae15-42c5-a790-1b4b9250d986""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-4df6f0cbfcca,desktop,backend,default,button,data-shared-backend-activate=2e6f507b-8407-4363-bcda-cf9195ac0145#1,Show on board,"{""data-shared-backend-activate"": ""2e6f507b-8407-4363-bcda-cf9195ac0145""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-3090cd074217,desktop,backend,default,button,data-shared-backend-activate=8290bae0-03d7-4483-803d-582b3bc5aaff#1,Show on board,"{""data-shared-backend-activate"": ""8290bae0-03d7-4483-803d-582b3bc5aaff""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-368b240d56bc,desktop,backend,default,button,data-shared-backend-activate=3cf4b069-24e1-43c5-8598-5961be5af104#1,Show on board,"{""data-shared-backend-activate"": ""3cf4b069-24e1-43c5-8598-5961be5af104""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-2e20c980a025,desktop,backend,default,button,data-shared-backend-activate=76af60df-81b9-4533-b1e6-5145cb675760#1,Show on board,"{""data-shared-backend-activate"": ""76af60df-81b9-4533-b1e6-5145cb675760""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-35cd196c87ba,desktop,backend,default,button,data-shared-backend-activate=ecbd24ca-8353-4bcf-9c14-637ecb5e49f1#1,Show on board,"{""data-shared-backend-activate"": ""ecbd24ca-8353-4bcf-9c14-637ecb5e49f1""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-c79c5914c8dd,desktop,backend,default,button,data-shared-backend-activate=0bd8d960-9c1d-4410-bfb1-5eaed2fd6f51#1,Show on board,"{""data-shared-backend-activate"": ""0bd8d960-9c1d-4410-bfb1-5eaed2fd6f51""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-180640d82d16,desktop,backend,default,button,data-shared-backend-activate=28ead12c-1ef2-4d03-a7a5-8e296739afa6#1,Show on board,"{""data-shared-backend-activate"": ""28ead12c-1ef2-4d03-a7a5-8e296739afa6""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-d0e08f7b1bea,desktop,backend,default,button,data-shared-backend-activate=5897d008-88fc-4f19-93f3-63026737d7ab#1,Show on board,"{""data-shared-backend-activate"": ""5897d008-88fc-4f19-93f3-63026737d7ab""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-e8e1a0df82f5,desktop,backend,default,button,data-shared-backend-activate=f7311105-8f3d-4e15-aced-5a1b4e49b152#1,Show on board,"{""data-shared-backend-activate"": ""f7311105-8f3d-4e15-aced-5a1b4e49b152""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-9fcbcd93a7c6,desktop,backend,default,button,data-shared-backend-activate=94f638ca-1061-4b42-b2b1-6acade4cdec3#1,Show on board,"{""data-shared-backend-activate"": ""94f638ca-1061-4b42-b2b1-6acade4cdec3""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-545c560c0d87,desktop,backend,default,button,data-shared-backend-activate=104a584a-4d07-480c-9076-6aa44cac4b6c#1,Show on board,"{""data-shared-backend-activate"": ""104a584a-4d07-480c-9076-6aa44cac4b6c""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-f14319791a9a,desktop,backend,default,button,data-shared-backend-activate=888a7a52-a43e-4752-839f-6fcd48eaeeb8#1,Show on board,"{""data-shared-backend-activate"": ""888a7a52-a43e-4752-839f-6fcd48eaeeb8""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-58e7ba2a3c6a,desktop,backend,default,button,data-shared-backend-activate=43d304d6-3331-4167-a5c2-e42fb6ef9d47#1,Show on board,"{""data-shared-backend-activate"": ""43d304d6-3331-4167-a5c2-e42fb6ef9d47""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-76dea75749d8,desktop,backend,default,button,data-shared-backend-activate=2f0953ee-ef13-4dba-94da-e392764e7cc3#1,Show on board,"{""data-shared-backend-activate"": ""2f0953ee-ef13-4dba-94da-e392764e7cc3""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-b5a355ebcdcc,desktop,backend,default,button,data-shared-backend-activate=78a86fb9-ae2f-4cda-a735-7cfc530a804f#1,Show on board,"{""data-shared-backend-activate"": ""78a86fb9-ae2f-4cda-a735-7cfc530a804f""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-78ad1ad07cdf,desktop,backend,default,button,data-shared-backend-activate=9a68a030-7b9b-4205-ba9c-756ebd483056#1,Show on board,"{""data-shared-backend-activate"": ""9a68a030-7b9b-4205-ba9c-756ebd483056""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-7fafeae41711,desktop,backend,default,button,data-shared-backend-activate=29f47f51-3f20-468f-b8db-e658280b0450#1,Show on board,"{""data-shared-backend-activate"": ""29f47f51-3f20-468f-b8db-e658280b0450""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-backend-button-d1830f73ce79,desktop,backend,default,button,data-shared-backend-activate=d802a89b-08ba-428f-8dd4-aa6acc2b6abf#1,Show on board,"{""data-shared-backend-activate"": ""d802a89b-08ba-428f-8dd4-aa6acc2b6abf""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
